code,dealerId,name,url,regionId,state,lat,long,phone,address
47027,47027,Buckhannon Toyota,https://www.buckhannontoyota.com,80,WV,38.998883,-80.25322,(740) 593-6641,"900 East State Street, Athens OH 45701"
37190,37190,Mike Kelly Toyota of Uniontown,http://www.mikekellytoyota.com,80,PA,39.91208,-79.757717,(888) 312-6712,"2510 White Hall Boulevard, White Hall WV 26554"
07008,07008,Price Toyota,https://www.pricetoyota.com,80,DE,39.674367,-75.595383,(302) 368-6262,"230 E. Cleveland Avenue, Newark DE 19711"
37112,37112,Del Toyota,https://www.deltoyota.com,80,PA,39.992825,-75.766383,(484) 845-7905,"1050 Baltimore Pike, Glen Mills PA 19342"
07005,07005,C F Schwartz Toyota,https://www.cfschwartztoyota.com,80,DE,39.1943,-75.548401,(610) 690-6000,"860 Baltimore Pike, Springfield PA 19064"
37175,37175,Toyota Certified at Central City,https://www.centralcitytoyota.com,80,PA,39.957406,-75.217488,(484) 329-7300,"593 Lancaster Avenue, Malvern PA 19335"
29086,29086,Toyota of Vineland,https://www.toyotaofvineland.com,16,NJ,39.496649,-75.042535,(610) 645-5000,"219 E. Lancaster Avenue, Ardmore PA 19003"
19050,19050,Thompson Toyota,https://www.thompsontoyota.com,80,MD,39.433442,-76.330494,(856) 728-5000,"3400 Route 42, Turnersville NJ 08012"
19005,19005,Jones Toyota,https://www.jonesjunction-toyota.com,80,MD,39.505013,-76.382334,(856) 939-3400,"99 South Black Horse Pike, Runnemede NJ 08078"
37184,37184,New Holland Toyota,https://www.toyotanewholland.com,80,PA,40.097959,-76.102319,(610) 825-7002,"550 Ridge Pike, Conshohocken PA 19428"
37152,37152,Sloane Toyota of Philadelphia,https://www.sloanetoyotaphiladelphia.com,80,PA,40.05566,-75.074228,(484) 984-4999,"15 D & L Drive, Limerick PA 19468"
37101,37101,Sloane Toyota of Glenside,https://www.sloanetoyotaglenside.com,80,PA,40.109767,-75.144183,(856) 866-2000,"1301 Route 73, Mount Laurel NJ 08054"
37083,37083,Lancaster Toyota,https://www.lancastertoyota.com,80,PA,40.089469,-76.346564,(302) 422-2586,"1367 Bay Road, Milford DE 19963"
37132,37132,Peruzzi Toyota,https://www.peruzzitoyota.com,80,PA,40.300662,-75.287452,(215) 244-9300,"2425 Lincoln Highway, Trevose PA 19053"
37150,37150,Team Toyota,https://www.teamtoyotalanghorne.com,80,PA,40.164983,-74.9034,(609) 589-1164,"4397 South Route 130, Burlington NJ 08016"
37077,37077,Performance Motors Toyota,https://www.performancetoyotapa.com,80,PA,40.32688,-76.041701,(267) 898-3207,"122 W. Swamp Road, Doylestown PA 18901"
37138,37138,Hanover Toyota,https://www.hanovertoyota.com,80,PA,39.839858,-77.006855,(800) 864-4914,"1885 Whiteford Road, York PA 17402"
37149,37149,Bobby Rahal Toyota,https://www.bobbyrahaltoyota.com,80,PA,40.23903,-77.052712,(717) 565-9000,"3400 Paxton Street, Harrisburg PA 17111"
37188,37188,Bennett Toyota of Lebanon,https://www.bennetttoyotaoflebanon.com,80,PA,40.339718,-76.460636,(717) 724-1249,"6060 Allentown Blvd, Harrisburg PA 17112"
29075,29075,Sansone Toyota,https://www.sansonestoyota.com,16,NJ,40.592269,-74.274102,(814) 269-3400,"933 Eisenhower Blvd., Johnstown PA 15904"
29083,29083,Route 22 Toyota,https://www.route22toyota.com,16,NJ,40.697248,-74.221547,(973) 467-6151,"170 Route 22 East, Springfield NJ 07081"
29087,29087,Crystal Toyota,https://www.crystaltoyota.com,16,NJ,40.600317,-74.483117,(833) 966-0345,"1591 Hylan Boulevard, Staten Island NY 10305"
29106,29106,DCH Brunswick Toyota,https://www.dchbrunswicktoyota.com,16,NJ,40.45593,-74.479355,(201) 324-2140,"599 Route 440, Jersey City NJ 07304"
31156,31156,Plaza Toyota,https://www.plazatoyota.com,16,NY,40.61816,-73.945086,(929) 346-4537,"6401 6th Avenue, Brooklyn NY 11220"
29059,29059,Toyota of Morristown,https://www.toyotaofmorristown.com,16,NJ,40.805132,-74.46398,(732) 329-9191,"2291 Route 130, Dayton NJ 08810"
29105,29105,DCH Freehold Toyota,https://www.dchfreeholdtoyota.com,16,NJ,40.278497,-74.295065,(888) 928-1592,"677-681 11th Avenue, New York NY 10019"
29078,29078,Toyota Universe,https://www.toyotauniverse.com,16,NJ,40.883904,-74.213483,(201) 939-9400,"85 State Highway 17, Wood Ridge NJ 07075"
29031,29031,Galaxy Toyota,https://www.galaxytoyota.net,16,NJ,40.291614,-74.039874,(718) 335-8600,"62-10 Northern Boulevard, Woodside NY 11377"
31192,31192,Hillside Toyota,https://www.hillsidetoyota.nyc,16,NY,40.704486,-73.815078,(201) 488-7777,"278 River Street, Hackensack NJ 07601"
29037,29037,"Glen Motors, Inc.",https://www.glentoyota.com,16,NJ,40.948616,-74.137978,(201) 944-3300,"50 Sylvan Avenue, Englewood Cliffs NJ 07632"
29081,29081,Crestmont Toyota,https://www.crestmonttoyota.com,16,NJ,40.975096,-74.289485,(855) 959-2624,"236-240 W. Fordham Road, Bronx NY 10468"
29058,29058,Towne Toyota,https://www.townetoyota.com,16,NJ,40.888436,-74.662269,(718) 279-1800,"205-11 Northern Blvd., Bayside NY 11361"
31161,31161,City World Toyota,https://www.cityworldtoyota.com,16,NY,40.874226,-73.852729,(516) 887-8600,"400 Sunrise Highway, Valley Stream NY 11581"
29104,29104,Fred Beans Toyota of Flemington,https://www.fredbeanstoyota.com,16,NJ,40.477717,-74.863216,(609) 883-4200,"2871 Route 1, Lawrenceville NJ 08648"
29095,29095,Toyota World of Lakewood,https://www.lakewoodtoyota.com,16,NJ,40.083502,-74.173113,(908) 638-4100,"2017 Route 31, Clinton NJ 08809"
31135,31135,New Rochelle Toyota,https://www.newrochelletoyota.com,16,NY,40.914543,-73.778288,(551) 777-5200,"1096 Route 17 North, Ramsey NJ 07446"
31138,31138,Westchester Toyota,https://www.westchestertoyota.com,16,NY,40.972936,-73.834946,(516) 874-2581,"257 North Franklin Street, Hempstead NY 11550"
31176,31176,Interstate Toyota,https://www.interstatetoyota.net,16,NY,41.109791,-74.08845,(855) 953-4133,"2400 Northern Blvd., Greenvale NY 11548"
31195,31195,Toyota City,https://www.toyotacityny.com,16,NY,40.954308,-73.717713,(845) 358-2220,"618 Route 303, Blauvelt NY 10913"
31191,31191,Toyota of Massapequa,https://www.toyotaofmassapequany.com,16,NY,40.6739,-73.497,(516) 714-5533,"1121 Old Country Road, Westbury NY 11590"
29092,29092,Gateway Toyota,https://www.gatewaytoyota.com,16,NJ,39.956381,-74.168649,(973) 383-0200,"66 Route 206 North, Newton NJ 07860"
06052,06052,Toyota of Stamford,https://www.toyotaofstamford.com,16,CT,41.055215,-73.523747,(203) 661-5055,"75 E. Putnam Ave, Box 402, Cos Cob CT 06807"
31179,31179,Empire Toyota of Huntington,https://www.toyotaofhuntington.com,16,NY,40.835372,-73.371609,(866) 443-5436,"325 N. Bedford Road, Mt. Kisco NY 10549"
31166,31166,Atlantic Toyota,https://www.atlantictoyotany.com,16,NY,40.7206,-73.304364,(914) 930-3740,"3026 E. Main Street, Cortlandt Manor NY 10567"
06051,06051,New Country Toyota of Westport,https://www.newcountrywestporttoyota.com,16,CT,41.138034,-73.339284,(845) 374-8600,"5021 Route 17M, New Hampton NY 10958"
31171,31171,Newburgh Toyota,https://www.newburghtoyota.com,16,NY,41.515671,-74.103191,(631) 724-3300,"360 East Jericho Turnpike, Smithtown NY 11787"
06032,06032,Greentree Toyota,https://www.greentreetoyota.com,16,CT,41.424973,-73.419459,(845) 298-8880,"1349 Route 9, Wappingers Falls NY 12590"
29069,29069,Shore Toyota,https://www.shoretoyota.com,16,NJ,39.44389,-74.62752,(800) 565-9191,"3816 Hecktown Road, Easton PA 18045"
37036,37036,Krause Toyota,https://www.krausetoyota.com,80,PA,40.574529,-75.621806,(610) 437-6711,"1951 Lehigh Street, Allentown PA 18103"
06050,06050,Hartford Toyota,https://www.hartfordtoyota.com,16,CT,41.789824,-72.657709,(860) 658-3564,"36 Albany Turnpike, Rt 44, West Simsbury CT 06092"
06045,06045,Torrington Toyota,https://www.torringtontoyota.com,16,CT,41.818698,-73.08815,(800) 479-0843,"1069 Farmington Ave, Bristol CT 06010"
06036,06036,Middletown Toyota,https://www.middletowntoyota.com,16,CT,41.576516,-72.671736,(888) 285-9624,"179 Tolland Turnpike, Manchester CT 06040"
06053,06053,Curry Toyota,https://www.currytoyotact.com,16,CT,41.56905,-73.098733,(860) 567-0815,"451 Bantam Road, Litchfield CT 06759"
06047,06047,WOW Toyota of Wallingford,https://www.wow-toyota.com,16,CT,41.479633,-72.811467,(860) 741-3761,"50 Palomba Drive, Enfield CT 06082"
06049,06049,Toyota of Colchester,https://www.toyotaofcolchester.com,16,CT,41.579941,-72.341886,(413) 734-8795,"1399 Riverdale Street, West Springfield MA 01089"
06002,06002,A-1 Toyota,https://www.a1toyota.com,16,CT,41.335911,-72.978339,(413) 596-2000,"2145 Boston Road, Wilbraham MA 01095"
06040,06040,Colonial Toyota,https://www.colonialtoyotact.com,16,CT,41.228373,-73.069176,(413) 586-8922,"280 King Street, Northampton MA 01060"
06037,06037,Charles Toyota,https://www.charlestoyota.com,16,CT,41.503778,-72.091477,(800) 628-4471,"80 Flat Rock Place, Westbrook CT 06498"
06015,06015,Girard Toyota-BMW,https://www.girardtoyota.com,16,CT,41.36469,-72.115931,(413) 445-4535,"130 Pittsfield-Lenox Road, Pittsfield MA 01201"
20117,20117,Herb Chambers Toyota of Auburn,https://www.herbchamberstoyotaofauburn.com,17,MA,42.180687,-71.863999,(508) 943-7474,"191 West Main Street, Dudley MA 01571"
38024,38024,Tarbox Toyota,https://www.tarboxtoyota.com,17,RI,41.600766,-71.497203,(877) 811-7200,"6 Langworthy Road, Westerly RI 02891"
38026,38026,Balise Toyota of Warwick,https://www.balisetoyotaofwarwick.com,17,RI,41.742346,-71.429872,(401) 426-5714,"550 George Washington Hwy, Smithfield RI 02917"
20101,20101,Harr Toyota,https://www.harrtoyota.com,17,MA,42.2901,-71.8034,(401) 438-0350,"415 Taunton Avenue, East Providence RI 02914"
20145,20145,Imperial Toyota,https://www.imperialtoyotama.com,17,MA,42.159,-71.4955,(866) 660-4426,"620 South Washington St., North Attleboro MA 02760"
20140,20140,"Bristol Toyota, Inc.",https://www.bristoltoyota.com,17,MA,41.768517,-71.262656,(508) 621-2210,"271 Turnpike Road, Westborough MA 01581"
31139,31139,Riverhead Toyota,https://www.riverheadtoyota.com,16,NY,40.924133,-72.69902,(888) 696-7076,"285 East Main Road, Middletown RI 02842"
31178,31178,Sunrise Toyota,https://www.sunrisetoyota.com,16,NY,40.748152,-73.141489000000007,(631) 924-8100,"910 Middle Country Road, Middle Island NY 11953"
28020,28020,Rochester Toyota,https://www.rochestertoyota.net,17,NH,43.327738,-71.004977,(603) 749-5500,"40 Dover Point Road, Dover NH 03820"
28040,28040,McGee Toyota of Epping,https://www.mcgeetoyotaofepping.com,17,NH,43.028061,-71.075293,(603) 431-6100,"150 Greenleaf Avenue, Portsmouth NH 03801"
28024,28024,Irwin Toyota,https://www.irwinzonetoyota.com,17,NH,43.536206,-71.466192,(855) 901-9963,"594 Route 3-A, Bow NH 03304"
18037,18037,Berlin City Toyota of Portland,https://www.berlincitytoyotame.com,17,ME,43.683,-70.3259,(603) 624-1800,"33 Autocenter Road, Manchester NH 03103"
28028,28028,Rockingham Toyota,https://www.rockinghamtoyota.com,17,NH,42.7489,-71.2042,(888) 828-6505,"600 River St, Haverhill MA 01832"
18035,18035,Lee Toyota,https://www.leetoyota.com,17,ME,43.9377,-69.9659,(833) 680-7747,"10 Marmon Drive, Nashua NH 03060"
18023,18023,Shepard Toyota,https://www.shepardtoyota.com,17,ME,44.093668,-69.139592,(800) 882-4436,"15 Airport Road, Waterville ME 04901"
18031,18031,York Toyota,https://www.yorkstoyota.com,17,ME,46.146959,-67.840005,(207) 989-0241,"652 Wilson Street, Brewer ME 04412"
44025,44025,Coggins Toyota of Bennington,https://www.cogginstoyotaofbennington.com,17,VT,42.909903,-73.220763,(518) 822-9911,"1908 State Route 9H, Hudson NY 12534"
31132,31132,New Country Toyota of Clifton Park,https://www.toyotaofcliftonpark.com,16,NY,42.870695,-73.725193,(518) 783-1951,"737 New Loudon Road, Latham NY 12110"
28029,28029,Toyota of Keene,https://www.toyotakeene.com,17,NH,42.875373,-72.231658,(518) 374-3700,"2116 Central Ave., Rte. 5, Schenectady NY 12304"
20139,20139,Prime Toyota Route 2,https://www.primetoyotart2.com,17,MA,42.518608,-71.69445,(802) 463-3300,"6896 Route 5 South, Westminster VT 05158"
20109,20109,Bernardi Toyota,https://www.bernarditoyota.com,17,MA,42.2957,-71.4713,(978) 263-1500,"221 Great Road, Littleton MA 01460"
20113,20113,Toyota of Wellesley,https://www.wellesleytoyota.com,17,MA,42.315054,-71.249542,(781) 861-7400,"409 Massachusetts Avenue, Lexington MA 02420"
20019,20019,Toyota of Watertown,https://www.toyotaofwatertown.com,17,MA,42.364367,-71.177262,(781) 933-1100,"394 Washington Street, Woburn MA 01801"
20135,20135,Prime Toyota - Boston,https://www.primetoyotacars.com,17,MA,42.265918,-71.168648,(617) 787-1700,"32 Brighton Avenue, Boston MA 02134"
20127,20127,Ira Toyota,https://www.toyotaofdanvers.com,17,MA,42.554821,-70.962188,(781) 769-8100,"277 Providence Highway, Norwood MA 02062"
20122,20122,Tufankjian Toyota of Braintree,https://www.toyotaofbraintree.com,17,MA,42.211329,-70.998285,(866) 214-1448,"671 Lynnway, Lynn MA 01905"
20063,20063,McGee Toyota,https://www.mcgeetoyota.com,17,MA,42.1289,-70.8326,(844) 400-1612,"1154 New State Highway, Raynham MA 02767"
20096,20096,Falmouth Toyota,https://www.falmouthtoyota.com/,17,MA,41.72191,-70.585018,(781) 585-1300,"5 Gallen Road, Kingston MA 02364"
20137,20137,Hyannis Toyota,https://www.hyannistoyota.com,17,MA,41.672575,-70.303282,(800) 649-4278,"100 Old Faunce Corner Road, North Dartmouth MA 02747"
44016,44016,White River Toyota,https://www.whiterivertoyota.com,17,VT,43.644272,-72.330095,(800) 998-6968,"485 Main Street, Gorham NH 03581"
44022,44022,802 Toyota,https://www.802toyota.com,17,VT,44.220376,-72.563585,(603) 542-5181,"168 Charlestown Road, Claremont NH 03743"
31112,31112,Prestige Toyota,https://www.prestigetoyota-ny.com,16,NY,41.956961,-73.990824,(800) 924-2828,"33 Seward Road, Rutland VT 05701"
31196,31196,Romeo Toyota of Glens Falls,https://www.romeotoyotaofglensfalls.com,16,NY,43.304193,-73.65974,(518) 584-7272,"3002 Route 50, Saratoga Springs NY 12866"
44013,44013,Handy Toyota,https://www.handytoyota.com,17,VT,44.843521,-73.076824,(518) 563-4131,"32 Della Drive, Plattsburgh NY 12901"
31115,31115,Romano Toyota,https://www.romanotoyota.com,16,NY,43.061924,-76.062393,(802) 865-8200,"1620 Shelburne Road, South Burlington VT 05403"
31194,31194,Fox Toyota,https://www.fox-toyota.com,16,NY,42.947117,-76.548579,(315) 458-7590,"5947 East Circle Drive, Cicero NY 13039"
31113,31113,Gault Toyota,https://www.gaulttoyota.com,16,NY,42.107245,-76.037911,(315) 736-8241,"4991 Commercial Drive, Yorkville NY 13495"
31019,31019,Waite Toyota,https://www.waitetoyota.com,16,NY,43.932602,-75.935842,(570) 888-2281,"2468 Elmira Street, Sayre PA 18840"
31175,31175,West Herr Toyota of Williamsville,https://www.toyotawilliamsville.com,16,NY,42.96458,-78.69261,(607) 433-0045,"6281 State Highway 23, Oneonta NY 13820"
31167,31167,Toyota of Batavia,https://www.toyotaofbatavia.com,16,NY,43.007262,-78.223445,(716) 625-8444,"6157 South Transit Road, Lockport NY 14094"
31160,31160,West Herr Toyota of Orchard Park,https://www.toyotaorchardpark.com,16,NY,42.7712,-78.80782,(888) 703-7315,"1135 Millersport Highway, Amherst NY 14226"
31069,31069,Hoselton Toyota,https://www.hoseltontoyota.com,16,NY,43.10067,-77.480876,(716) 763-3300,"215 East Fairmount Avenue, Lakewood NY 14750"
37195,37195,Toyota of Erie,https://www.toyotaoferie.com,80,PA,42.07246,-80.09257,(585) 394-5280,"2435 State Route 332, Canandaigua NY 14424"
21117,21117,Matick Toyota,https://www.maticktoyota.com,22,MI,42.630845,-82.870923,(607) 341-1643,"1074 County Route 64, Elmira NY 14903"
21112,21112,Fox Toyota,https://www.toyotabyfox.com,22,MI,42.669895,-83.132828,(586) 758-2000,"27100 Van Dyke Avenue, Warren MI 48093"
21116,21116,Szott M-59 Toyota,https://www.szottm59toyota.com,22,MI,42.651228,-83.368323,(248) 352-8580,"21262 Telegraph Road, Southfield MI 48033"
21118,21118,Suburban Toyota of Farmington Hills,https://www.suburbantoyotaoffarmingtonhills.com,22,MI,42.4753,-83.43518,(833) 780-0665,"2027 S. Telegraph Road, Dearborn MI 48124"
21043,21043,Dunning Toyota Ann Arbor,https://www.dunningtoyota.com,22,MI,42.28435,-83.805212,(734) 495-3500,"46352 Michigan Avenue, Canton MI 48188"
21073,21073,Grand Blanc Toyota,https://www.grandblancmotorcarstoyota.com,22,MI,42.900514,-83.630058,(419) 841-6681,"6123 West Central Avenue, Toledo OH 43615"
21119,21119,Serra Toyota of Saginaw,https://www.serratoyotasaginaw.com,22,MI,43.4697,-83.9745,(989) 684-2222,"909 N. Euclid Avenue, Bay City MI 48706"
21072,21072,Metro Toyota,https://www.metro-toyota.com,22,MI,42.26698,-85.665061,(269) 965-1000,"1355 West Dickman Road, Battle Creek MI 49037"
21101,21101,Crown Toyota,https://www.crownmotorstoyota.com,22,MI,42.803008,-86.059424,(877) 703-5924,"2555 28th Street, S.E., Grand Rapids MI 49512"
21120,21120,Signature Toyota,https://www.signaturetoyota.com,22,MI,42.086655,-86.442173,(574) 522-6600,"711 N. Nappanee Street, Elkhart IN 46514"
13046,13046,Gates Toyota,https://www.gatestoyota.com,21,IN,41.628129,-86.257303,(574) 259-1981,"920 E. Jefferson Blvd., Mishawaka IN 46545"
21095,21095,Kool Toyota,https://www.kooltoyota.com,22,MI,43.031663,-85.626489,(219) 787-8600,"244 Melton Road, Burns Harbor IN 46304"
21115,21115,Fox Toyota of Cadillac,https://www.foxtoyotaofcadillac.com,22,MI,44.272049,-85.404792,(231) 799-2886,"1860 E. Sternberg Road, Muskegon MI 49444"
21108,21108,Fernelius Toyota,https://www.ferneliustoyota.net,22,MI,45.622352,-84.479433,(231) 486-0884,"1302 S. Garfield Avenue, Traverse City MI 49686"
21100,21100,Riverside Toyota of Escanaba,https://www.riversidetoyotaescanaba.com,22,MI,45.745962,-87.085855,(906) 774-2189,"1600 N. Stephenson Ave., Iron Mountain MI 49801"
34102,34102,Coughlin Toyota,https://www.coughlintoyota.com,22,OH,39.991777,-82.476346,(906) 228-4900,"3330 US Highway 41 West, Marquette MI 49855"
34041,34041,Germain Toyota of Columbus,https://www.germaintoyota.net,22,OH,39.931883,-82.839501,(888) 588-8496,"4248 Morse Road, Columbus OH 43230"
34025,34025,Tansky Sawmill Toyota,https://www.tanskysawmilltoyota.com,22,OH,40.09528,-83.09117,(800) 400-9420,"1903 Riverway Drive, Lancaster OH 43130"
34129,34129,Toyota West,https://www.toyotawestohio.com,22,OH,39.921996,-83.123183,(888) 368-7666,"1599 Columbus Pike, Delaware OH 43015"
34024,34024,Toyota of Logan,https://www.toyotaoflogan.com,22,OH,39.539701,-82.404299,(740) 454-2512,"3260 North Maple Avenue, Zanesville OH 43701"
34050,34050,Graham Toyota,https://www.grahamtoyota.com,22,OH,40.767788,-82.564931,(740) 389-2355,"1111 Mt. Vernon Avenue, Marion OH 43302"
34116,34116,Jeff Wyler Toyota of Springfield,https://jeffwylerspringfieldtoyota.net,22,OH,39.941271,-83.846295,(740) 333-3860,"1132 State Route 41 South, Washington Court House OH 43160"
34126,34126,Yark Toyota,https://www.yarktoyota.com,22,OH,41.5782,-83.663162,(888) 989-0194,"1225 North Main Street, Bowling Green OH 43402"
34104,34104,Ferris Toyota,https://www.ferristoyota.com,22,OH,40.504293,-81.457155,(419) 621-0600,"904 E. Strub Road, Sandusky OH 44870"
34121,34121,Premier Toyota of Amherst,https://www.premiertoyota.com,22,OH,41.41245,-82.233142,(800) 589-8797,"1363 W. Old Lincoln Way, Wooster OH 44691"
34090,34090,Brunswick Toyota,https://www.brunswickautomarttoyota.com,22,OH,41.23975,-81.797097,(216) 267-7000,"13775 Brookpark Road, Cleveland OH 44142"
34107,34107,Motorcars Toyota,https://www.motorcarstoyota.com,22,OH,41.513833,-81.573522,(440) 439-8600,"18151 Rockside Road, Bedford OH 44146"
34109,34109,Ganley Toyota,https://www.ganleytoyota.com,22,OH,41.063883,-81.477328,(234) 312-0405,"1535 Vernon Odom Blvd., Akron OH 44320"
34006,34006,Cain Toyota,https://www.caintoyota.com,22,OH,40.875699,-81.423805,(440) 953-0910,"8510 Tyler Blvd., Mentor OH 44060"
34122,34122,Toyota of Boardman,https://www.toyotaofboardman.com,22,OH,40.99951,-80.66331,(330) 369-1678,"2657 Niles-Cortland Road, Warren OH 44484"
37185,37185,Baierl Toyota,https://www.baierltoyota.com,80,PA,40.670979,-80.09825,(844) 606-3316,"1502 Wilmington Road, New Castle PA 16105"
37109,37109,Palmiero Toyota,https://www.palmierotoyota.net,80,PA,41.620581,-80.212032,(724) 282-8898,"266 Pittsburgh Road, Butler PA 16002"
34130,34130,White's Toyota of Lima,https://www.whitestoyotalima.com,22,OH,40.773265,-84.169095,(800) 474-7884,"722 Allegheny Blvd., Franklin PA 16323"
34096,34096,Voss Toyota,https://www.vosstoyota.com,22,OH,39.70573,-84.01378,(765) 966-4569,"5601 National Road East, Richmond IN 47374"
37162,37162,Spitzer Toyota,https://www.spitzertoyota.com,80,PA,40.43664,-79.737096,(937) 898-8060,"1180 W National Road, Vandalia OH 45377"
37181,37181,Toyota of Greensburg,https://www.toyotaofgreensburg.com,80,PA,40.29837,-79.481549,(724) 515-2221,"12204 Route 30, North Huntingdon PA 15642"
37142,37142,Fiore Toyota,https://www.gofioretoyota.com,80,PA,40.451481,-78.394489,(724) 349-9100,"2600 West Pike Road, Indiana PA 15701"
37179,37179,Bobby Rahal Toyota of Lewistown,https://www.bobbyrahaltoyotaoflewistown.com,80,PA,40.617743,-77.565154,(814) 237-5713,"120 East Clinton Avenue, State College PA 16803"
37155,37155,Aubrey Alexander Toyota,https://www.aubreyalexandertoyota.com,80,PA,40.827988,-76.84238,(844) 215-9406,"203 Lycoming Mall Drive, Muncy PA 17756"
37176,37176,Toyota of Scranton,https://www.toyotaofscranton.com,80,PA,41.448044,-75.642316,(570) 820-6812,"150 Motorworld Drive, Wilkes Barre PA 18702"
12135,12135,Pauly Toyota,https://www.paulytoyota.com,21,IL,42.21262,-88.28562,(866) 981-9540,"4100 N. Perryville Road, Loves Park IL 61111"
48045,48045,Hesser Toyota,https://www.hessertoyota.com,21,WI,42.722142,-89.0018,(877) 351-3961,"75 South Route 12, Fox Lake IL 60020"
12141,12141,Elgin Toyota,https://www.elgintoyota.com,21,IL,42.013769,-88.217935,(815) 748-7300,"1890 Sycamore Road, DeKalb IL 60115"
12144,12144,AutoNation Toyota Libertyville,https://www.autonationtoyotalibertyville.com,21,IL,42.26538,-87.94869,(844) 474-5287,"2095 N. Rand Road, Palatine IL 60074"
12137,12137,Classic Toyota,https://www.classicdirecttoyota.com,21,IL,42.36783,-87.87921,(877) 233-1447,"875 West Golf Road, Schaumburg IL 60194"
48062,48062,Racine Toyota,https://www.racinetoyota.com,21,WI,42.726366,-87.952016,(630) 584-6655,"2651 E. Main Street, St. Charles IL 60174"
12077,12077,Bredemann Toyota,https://www.bredemanntoyota.com,21,IL,42.03952,-87.84287,(847) 272-0808,"1530 Frontage Road, Northbrook IL 60062"
48032,48032,Don Jacobs Toyota,https://www.donjacobstoyota.com,21,WI,42.940583,-87.949823,(630) 827-5168,"725 West Roosevelt Road, Lombard IL 60148"
12134,12134,Oakbrook Toyota in Westmont,https://www.oakbrooktoyota.com,21,IL,41.81083,-87.95959,(630) 357-1578,"1488 West Ogden Avenue, Naperville IL 60540"
12150,12150,Chicago Northside Toyota,https://www.chicagotoyota.com,21,IL,41.991831,-87.689933,(847) 929-9349,"7225 N. Cicero Avenue, Lincolnwood IL 60712"
12013,12013,Toyota On Western,https://www.toyotaonwestern.com,21,IL,41.76703,-87.68322,(312) 707-9500,"1561 North Fremont Street, Chicago IL 60642"
12133,12133,Romeoville Toyota,https://www.romeovilletoyota.com,21,IL,41.599334,-88.123372,(708) 435-2205,"4320 West 95th Street, Oak Lawn IL 60453"
13060,13060,Team Toyota,https://www.teamtoyotaon41.com,21,IN,41.515643,-87.471612,(708) 720-8600,"5540 Auto Court, Matteson IL 60443"
12114,12114,David Bruce Toyota,https://www.davidbrucetoyota.com,21,IL,41.162698,-87.886331,(219) 947-3325,"4450 E. Lincoln Highway, Merrillville IN 46410"
12085,12085,Bill Walsh Toyota,https://www.billwalshtoyota.com,21,IL,41.378657,-88.83505,(888) 289-7832,"104 Eighth Street, Monroe WI 53566"
12103,12103,Green Toyota,https://www.greentoyota.com,21,IL,39.757097,-89.72978,(309) 382-4000,"120 Radio City Drive, North Pekin IL 61554"
12111,12111,Crown Toyota,https://www.crowntoyotadecatur.com,21,IL,39.876323,-88.959282,(309) 585-4830,"1615 Morrissey Drive, Bloomington IL 61704"
12148,12148,Toyota of Danville,https://www.toyotaofdanville.com,21,IL,40.085248,-87.63591,(877) 995-2263,"1101 Napleton Way, Urbana IL 61802"
12126,12126,Dan Hecht Chevrolet/Toyota,https://www.danhechttoyota.com,21,IL,39.098787,-88.546786,(217) 234-8863,"117 South 19th Street, Mattoon IL 61938"
13071,13071,Toyota of Muncie,https://www.toyotaofmuncie.com,21,IN,40.220003,-85.462035,(618) 242-0334,"100 South 45th Street, Mt Vernon IL 62864"
13042,13042,Kokomo Toyota,https://www.kokomo-toyota.com,21,IN,40.442369,-86.127419,(317) 764-2700,"9230 E. 141 Street, Noblesville IN 46060"
13057,13057,O'Brien Toyota,https://www.obrientoyota.com,21,IN,39.804473,-86.045745,(317) 846-9600,"3232 Harper Road, Indianapolis IN 46240"
13049,13049,Beck Toyota,https://www.becktoyota.com,21,IN,39.648976,-86.135786,(317) 297-2444,"6408 Crane Drive, Whitestown IN 46075"
13027,13027,Bob Rohrman Toyota,https://www.rohrmantoyota.com,21,IN,40.418283,-86.832726,(317) 713-8181,"8941 E. U.S. Hwy. 36, Avon IN 46123"
13045,13045,Royal South Toyota,https://www.royalsouthtoyota.com,21,IN,39.128388,-86.530914,(800) 830-6250,"10255 N. U.S. Highway 31, Taylorsville IN 47280"
13035,13035,Evans Toyota,https://www.evanstoyota.com,21,IN,41.117427,-85.149608,(855) 983-0006,"448 W. 250 North, Warsaw IN 46582"
13069,13069,Toyota of Terre Haute,https://www.toyotaofterrehaute.com,21,IN,39.382416,-87.393706,(800) 488-3528,"5900 Illinois Road, Fort Wayne IN 46804"
48064,48064,International Toyota,https://www.internationaltoyota.com,21,WI,43.756971,-87.762033,(262) 334-9411,"2700 W. Washington St., West Bend WI 53095"
48039,48039,Andrew Toyota,https://www.andrewtoyota.com,21,WI,43.11941,-87.93062,(414) 357-2100,"11301 West Metro Auto Mall, Milwaukee WI 53224"
48007,48007,Smart Toyota,https://www.smarttoyota.com,21,WI,43.05102,-89.48171,(920) 966-1616,"3245 S. Washburn Street, Oshkosh WI 54904"
48005,48005,Le Mieux & Son Toyota,https://www.lemieuxtoyota.com,21,WI,44.48136,-88.071172,(800) 843-8941,"3501 Lancaster Drive, Madison WI 53718"
48059,48059,Toyota of Wausau,https://www.toyotaofwausau.com,21,WI,44.998022,-89.664037,(888) 565-6776,"3000 W. Wisconsin Avenue, Appleton WI 54914"
